cord_uid,title,abstract,authors,journal,publish_time,source_x,doi,pmcid,url,publication_year,publication_month,title_length,title_word_count,has_abstract,abstract_length,abstract_word_count,has_journal
cord-004188,Analysis of coronavirus and lockdown and antibody in clinical settings,,"Author4188_1, Author4188_2",Cell,2020-08-12,bioRxiv,10.1000/sample.4188,PMC1004188,https://example.com/paper_4188,2020.0,8.0,70,10,False,,,True
cord-004191,Analysis of public health and coronavirus and therapeutic in clinical settings,This study examines public health with 313 word abstract...,"Author4191_1, Author4191_2",Virology,2020-02-10,Medline,10.1000/sample.4191,PMC1004191,https://example.com/paper_4191,2020.0,2.0,78,11,True,59.0,9.0,True
cord-004193,Analysis of outbreak and epidemiology and lockdown in clinical settings,This study examines outbreak with 203 word abstract...,"Author4193_1, Author4193_2",Science,2021-07-02,medRxiv,10.1000/sample.4193,PMC1004193,https://example.com/paper_4193,2021.0,7.0,71,10,True,54.0,8.0,True
cord-004196,Analysis of coronavirus and pneumonia and immunity and diagnosis in clinical settings,This study examines coronavirus with 441 word abstract...,,Nature,2021-11-13,PMC,10.1000/sample.4196,PMC1004196,,2021.0,11.0,85,12,True,57.0,8.0,True
cord-004199,Analysis of diagnosis and therapeutic and transmission in clinical settings,This study examines diagnosis with 169 word abstract...,"Author4199_1, Author4199_2",Nature,2020-12-21,bioRxiv,10.1000/sample.4199,,https://example.com/paper_4199,2020.0,12.0,75,10,True,55.0,8.0,True
cord-004201,Analysis of immunity and symptoms and SARS-CoV-2 and COVID-19 in clinical settings,This study examines immunity with 158 word abstract...,"Author4201_1, Author4201_2",Journal of Virology,2022-02-11,medRxiv,,PMC1004201,https://example.com/paper_4201,2022.0,2.0,82,12,True,54.0,8.0,True
cord-004202,Analysis of diagnosis and transmission and lockdown and outbreak in clinical settings,This study examines diagnosis with 447 word abstract...,Author4202_1,Lancet,2020-07-06,Medline,10.1000/sample.4202,,https://example.com/paper_4202,2020.0,7.0,85,12,True,55.0,8.0,True
cord-004207,Analysis of COVID-19 and diagnosis and outbreak and symptoms in clinical settings,This study examines COVID-19 with 223 word abstract...,"Author4207_1, Author4207_2",Virology,2020-04-23,medRxiv,,,,2020.0,4.0,81,12,True,54.0,8.0,True
cord-004209,Analysis of immunity and outbreak and COVID-19 in clinical settings,This study examines immunity with 191 word abstract...,"Author4209_1, Author4209_2",Clinical Infectious Diseases,2021-08-22,Medline,10.1000/sample.4209,PMC1004209,https://example.com/paper_4209,2021.0,8.0,67,10,True,54.0,8.0,True
cord-004211,Analysis of therapeutic and epidemiology and pandemic in clinical settings,This study examines therapeutic with 191 word abstract...,"Author4211_1, Author4211_2",Lancet,2020-12-19,bioRxiv,10.1000/sample.4211,PMC1004211,https://example.com/paper_4211,2020.0,12.0,74,10,True,57.0,8.0,True
cord-004214,Analysis of antiviral and pneumonia and respiratory and antibody in clinical settings,This study examines antiviral with 275 word abstract...,"Author4214_1, Author4214_2",BMJ,2022-08-24,Medline,10.1000/sample.4214,,https://example.com/paper_4214,2022.0,8.0,85,12,True,55.0,8.0,True
cord-004218,Analysis of public health and respiratory and transmission in clinical settings,This study examines public health with 408 word abstract...,"Author4218_1, Author4218_2",,2021-04-29,PMC,,PMC1004218,https://example.com/paper_4218,2021.0,4.0,79,11,True,59.0,9.0,False
cord-004219,Analysis of COVID-19 and outbreak and vaccination in clinical settings,This study examines COVID-19 with 184 word abstract...,"Author4219_1, Author4219_2",,2021-09-07,PMC,10.1000/sample.4219,PMC1004219,,2021.0,9.0,70,10,True,54.0,8.0,False
cord-004220,Analysis of immunity and public health and therapeutic in clinical settings,This study examines immunity with 277 word abstract...,"Author4220_1, Author4220_2",,2020-04-06,bioRxiv,10.1000/sample.4220,,https://example.com/paper_4220,2020.0,4.0,75,11,True,54.0,8.0,False
cord-004222,Analysis of therapeutic and COVID-19 and transmission in clinical settings,This study examines therapeutic with 355 word abstract...,"Author4222_1, Author4222_2",Cell,2021-11-14,medRxiv,10.1000/sample.4222,PMC1004222,https://example.com/paper_4222,2021.0,11.0,74,10,True,57.0,8.0,True
cord-004223,Analysis of pneumonia and outbreak and respiratory in clinical settings,This study examines pneumonia with 404 word abstract...,"Author4223_1, Author4223_2",Journal of Medical Virology,2021-03-01,PMC,10.1000/sample.4223,PMC1004223,https://example.com/paper_4223,2021.0,3.0,71,10,True,55.0,8.0,True
cord-004224,Analysis of antiviral and transmission and vaccination in clinical settings,This study examines antiviral with 107 word abstract...,"Author4224_1, Author4224_2",Nature Medicine,2022-03-05,ArXiv,10.1000/sample.4224,PMC1004224,https://example.com/paper_4224,2022.0,3.0,75,10,True,55.0,8.0,True
cord-004226,Analysis of immunity and symptoms and epidemiology and public health in clinical settings,This study examines immunity with 110 word abstract...,"Author4226_1, Author4226_2",JAMA,2020-03-25,medRxiv,10.1000/sample.4226,PMC1004226,,2020.0,3.0,89,13,True,54.0,8.0,True
cord-004227,Analysis of pneumonia and outbreak and pandemic and clinical in clinical settings,This study examines pneumonia with 241 word abstract...,"Author4227_1, Author4227_2",Nature,2020-07-13,ArXiv,10.1000/sample.4227,,https://example.com/paper_4227,2020.0,7.0,81,12,True,55.0,8.0,True
cord-004228,Analysis of symptoms and pneumonia and immunity in clinical settings,This study examines symptoms with 174 word abstract...,"Author4228_1, Author4228_2",Nature,2021-09-06,bioRxiv,10.1000/sample.4228,PMC1004228,https://example.com/paper_4228,2021.0,9.0,68,10,True,54.0,8.0,True
cord-004229,Analysis of therapeutic and treatment and vaccination in clinical settings,,"Author4229_1, Author4229_2",,2022-10-11,WHO,10.1000/sample.4229,PMC1004229,,2022.0,10.0,74,10,False,,,False
cord-004231,Analysis of antiviral and lockdown and diagnosis and COVID-19 in clinical settings,This study examines antiviral with 189 word abstract...,Author4231_1,JAMA,2020-05-25,PMC,10.1000/sample.4231,PMC1004231,https://example.com/paper_4231,2020.0,5.0,82,12,True,55.0,8.0,True
cord-004232,Analysis of antibody and public health and symptoms and pandemic in clinical settings,This study examines antibody with 186 word abstract...,"Author4232_1, Author4232_2",PLoS ONE,2020-04-02,ArXiv,10.1000/sample.4232,PMC1004232,https://example.com/paper_4232,2020.0,4.0,85,13,True,54.0,8.0,True
cord-004233,Analysis of public health and SARS-CoV-2 and immunity and antibody in clinical settings,This study examines public health with 146 word abstract...,"Author4233_1, Author4233_2",Nature Medicine,2020-08-11,ArXiv,10.1000/sample.4233,PMC1004233,https://example.com/paper_4233,2020.0,8.0,87,13,True,59.0,9.0,True
cord-004235,Analysis of pneumonia and pandemic and antibody in clinical settings,This study examines pneumonia with 258 word abstract...,"Author4235_1, Author4235_2",Nature,2020-01-06,Medline,10.1000/sample.4235,PMC1004235,,2020.0,1.0,68,10,True,55.0,8.0,True
cord-004236,Analysis of SARS-CoV-2 and coronavirus and therapeutic and antibody in clinical settings,This study examines SARS-CoV-2 with 355 word abstract...,"Author4236_1, Author4236_2",Journal of Virology,2022-12-28,medRxiv,10.1000/sample.4236,,https://example.com/paper_4236,2022.0,12.0,88,12,True,56.0,8.0,True
cord-004237,Analysis of symptoms and immunity and vaccination and transmission in clinical settings,This study examines symptoms with 120 word abstract...,"Author4237_1, Author4237_2",Virology,2022-12-07,PMC,10.1000/sample.4237,,https://example.com/paper_4237,2022.0,12.0,87,12,True,54.0,8.0,True
cord-004238,Analysis of treatment and pneumonia and coronavirus and respiratory in clinical settings,This study examines treatment with 438 word abstract...,"Author4238_1, Author4238_2",PLoS ONE,2020-05-14,bioRxiv,10.1000/sample.4238,PMC1004238,https://example.com/paper_4238,2020.0,5.0,88,12,True,55.0,8.0,True
cord-004239,Analysis of epidemiology and COVID-19 and clinical in clinical settings,,"Author4239_1, Author4239_2",Nature Medicine,2020-04-30,PMC,10.1000/sample.4239,PMC1004239,https://example.com/paper_4239,2020.0,4.0,71,10,False,,,True
cord-004240,Analysis of therapeutic and treatment and SARS-CoV-2 in clinical settings,This study examines therapeutic with 424 word abstract...,"Author4240_1, Author4240_2",Science,2021-04-22,medRxiv,10.1000/sample.4240,PMC1004240,https://example.com/paper_4240,2021.0,4.0,73,10,True,57.0,8.0,True
cord-004244,Analysis of outbreak and diagnosis and pandemic in clinical settings,This study examines outbreak with 460 word abstract...,,Nature,2020-11-13,PMC,,PMC1004244,,2020.0,11.0,68,10,True,54.0,8.0,True
cord-004245,Analysis of coronavirus and COVID-19 and transmission and diagnosis in clinical settings,This study examines coronavirus with 160 word abstract...,Author4245_1,Lancet,2021-03-27,WHO,10.1000/sample.4245,PMC1004245,https://example.com/paper_4245,2021.0,3.0,88,12,True,57.0,8.0,True
cord-004246,Analysis of lockdown and symptoms and immunity and coronavirus in clinical settings,This study examines lockdown with 104 word abstract...,"Author4246_1, Author4246_2",Emerging Infectious Diseases,2021-11-17,WHO,10.1000/sample.4246,PMC1004246,https://example.com/paper_4246,2021.0,11.0,83,12,True,54.0,8.0,True
cord-004247,Analysis of therapeutic and coronavirus and SARS-CoV-2 and antiviral in clinical settings,This study examines therapeutic with 257 word abstract...,"Author4247_1, Author4247_2",Science,2020-05-03,bioRxiv,10.1000/sample.4247,PMC1004247,https://example.com/paper_4247,2020.0,5.0,89,12,True,57.0,8.0,True
cord-004248,Analysis of antibody and pneumonia and symptoms and lockdown in clinical settings,This study examines antibody with 234 word abstract...,"Author4248_1, Author4248_2",Clinical Infectious Diseases,2021-07-21,Medline,10.1000/sample.4248,,https://example.com/paper_4248,2021.0,7.0,81,12,True,54.0,8.0,True
cord-004249,Analysis of pneumonia and public health and therapeutic in clinical settings,This study examines pneumonia with 344 word abstract...,"Author4249_1, Author4249_2",PLoS ONE,2019-12-04,bioRxiv,10.1000/sample.4249,PMC1004249,,2019.0,12.0,76,11,True,55.0,8.0,True
cord-004250,Analysis of vaccination and respiratory and immunity and symptoms in clinical settings,,"Author4250_1, Author4250_2",Journal of Virology,2020-11-10,WHO,10.1000/sample.4250,PMC1004250,https://example.com/paper_4250,2020.0,11.0,86,12,False,,,True
cord-004251,Analysis of symptoms and outbreak and pandemic and antibody in clinical settings,This study examines symptoms with 142 word abstract...,Author4251_1,Nature,2020-08-12,Medline,10.1000/sample.4251,,https://example.com/paper_4251,2020.0,8.0,80,12,True,54.0,8.0,True
cord-004253,Analysis of transmission and public health and pandemic and therapeutic in clinical settings,This study examines transmission with 432 word abstract...,Author4253_1,Clinical Infectious Diseases,2020-11-08,PMC,10.1000/sample.4253,PMC1004253,https://example.com/paper_4253,2020.0,11.0,92,13,True,58.0,8.0,True
cord-004256,Analysis of symptoms and antiviral and public health in clinical settings,This study examines symptoms with 290 word abstract...,"Author4256_1, Author4256_2",Emerging Infectious Diseases,2020-02-22,bioRxiv,10.1000/sample.4256,PMC1004256,https://example.com/paper_4256,2020.0,2.0,73,11,True,54.0,8.0,True
cord-004257,Analysis of immunity and COVID-19 and therapeutic in clinical settings,This study examines immunity with 495 word abstract...,"Author4257_1, Author4257_2",Journal of Medical Virology,2020-08-04,PMC,10.1000/sample.4257,,https://example.com/paper_4257,2020.0,8.0,70,10,True,54.0,8.0,True
cord-004258,Analysis of COVID-19 and outbreak and lockdown in clinical settings,This study examines COVID-19 with 136 word abstract...,"Author4258_1, Author4258_2",Journal of Medical Virology,2020-06-03,bioRxiv,10.1000/sample.4258,,https://example.com/paper_4258,2020.0,6.0,67,10,True,54.0,8.0,True
cord-004259,Analysis of epidemiology and antiviral and COVID-19 and lockdown in clinical settings,This study examines epidemiology with 391 word abstract...,"Author4259_1, Author4259_2",JAMA,2020-10-22,medRxiv,10.1000/sample.4259,PMC1004259,https://example.com/paper_4259,2020.0,10.0,85,12,True,58.0,8.0,True
cord-004260,Analysis of treatment and coronavirus and SARS-CoV-2 in clinical settings,This study examines treatment with 407 word abstract...,"Author4260_1, Author4260_2",Science Translational Medicine,2020-06-06,WHO,,PMC1004260,https://example.com/paper_4260,2020.0,6.0,73,10,True,55.0,8.0,True
cord-004261,Analysis of epidemiology and vaccination and symptoms and SARS-CoV-2 in clinical settings,This study examines epidemiology with 488 word abstract...,"Author4261_1, Author4261_2",Science Translational Medicine,2020-03-17,PMC,10.1000/sample.4261,,https://example.com/paper_4261,2020.0,3.0,89,12,True,58.0,8.0,True
cord-004263,Analysis of lockdown and SARS-CoV-2 and public health and transmission in clinical settings,This study examines lockdown with 197 word abstract...,"Author4263_1, Author4263_2",Nature,2020-05-03,Medline,10.1000/sample.4263,PMC1004263,https://example.com/paper_4263,2020.0,5.0,91,13,True,54.0,8.0,True
cord-004265,Analysis of immunity and coronavirus and SARS-CoV-2 in clinical settings,This study examines immunity with 138 word abstract...,"Author4265_1, Author4265_2",,2020-08-09,medRxiv,10.1000/sample.4265,PMC1004265,https://example.com/paper_4265,2020.0,8.0,72,10,True,54.0,8.0,False
cord-004266,Analysis of diagnosis and SARS-CoV-2 and treatment and antibody in clinical settings,This study examines diagnosis with 111 word abstract...,"Author4266_1, Author4266_2",,2022-04-22,medRxiv,10.1000/sample.4266,PMC1004266,,2022.0,4.0,84,12,True,55.0,8.0,False
cord-004268,Analysis of pneumonia and vaccination and coronavirus in clinical settings,This study examines pneumonia with 427 word abstract...,Author4268_1,New England Journal of Medicine,2020-04-17,WHO,10.1000/sample.4268,PMC1004268,https://example.com/paper_4268,2020.0,4.0,74,10,True,55.0,8.0,True
cord-004269,Analysis of therapeutic and pneumonia and epidemiology and transmission in clinical settings,This study examines therapeutic with 492 word abstract...,"Author4269_1, Author4269_2",Journal of Virology,2020-08-14,ArXiv,10.1000/sample.4269,PMC1004269,https://example.com/paper_4269,2020.0,8.0,92,12,True,57.0,8.0,True
cord-004272,Analysis of antibody and coronavirus and outbreak and pneumonia in clinical settings,This study examines antibody with 165 word abstract...,"Author4272_1, Author4272_2",JAMA,2021-03-26,bioRxiv,10.1000/sample.4272,PMC1004272,https://example.com/paper_4272,2021.0,3.0,84,12,True,54.0,8.0,True
cord-004273,Analysis of treatment and immunity and diagnosis and lockdown in clinical settings,This study examines treatment with 126 word abstract...,"Author4273_1, Author4273_2",Cell,2020-08-29,PMC,10.1000/sample.4273,,https://example.com/paper_4273,2020.0,8.0,82,12,True,55.0,8.0,True
cord-004274,Analysis of antibody and coronavirus and clinical and pandemic in clinical settings,This study examines antibody with 411 word abstract...,"Author4274_1, Author4274_2",Journal of Virology,2022-04-16,WHO,10.1000/sample.4274,,https://example.com/paper_4274,2022.0,4.0,83,12,True,54.0,8.0,True
cord-004277,Analysis of COVID-19 and respiratory and immunity in clinical settings,This study examines COVID-19 with 419 word abstract...,"Author4277_1, Author4277_2",Virology,2020-05-01,bioRxiv,10.1000/sample.4277,PMC1004277,https://example.com/paper_4277,2020.0,5.0,70,10,True,54.0,8.0,True
